particular_iterative_memlinear_fastcmp;3_6.in;8.06
particular_iterative_memlinear_fastcmp;3_7.in;8.98
particular_iterative_memlinear_fastcmp;3_8.in;8.98
particular_iterative_memlinear_fastcmp;3_9.in;8.78
particular_iterative_memlinear_fastcmp;4_1.in;11.94
particular_iterative_memlinear_fastcmp;4_10.in;12.46
particular_iterative_memlinear_fastcmp;4_2.in;12.18
particular_iterative_memlinear_fastcmp;4_3.in;12.46
particular_iterative_memlinear_fastcmp;4_4.in;12.2
particular_iterative_memlinear_fastcmp;4_5.in;12.16
particular_iterative_memlinear_fastcmp;4_6.in;12.22
particular_iterative_memlinear_fastcmp;4_7.in;12.42
particular_iterative_memlinear_fastcmp;4_8.in;12.18
particular_iterative_memlinear_fastcmp;4_9.in;12.6
